game_title,game_platform,game_release_date,metascore,user _score,game_summary
Defunct,Switch,2018-09-13,57,6.0,"You are a broken robot that accidentally falls out of a giant cargo ship onto a post-human Earth, now inhabited by robots. You have to get back to your ship before it’s too late. You are equipped with a Gravitize engine. It is used to create a separate gravity around yourself; this is the main source of your speed. Use this in downhills to accelerate. But be careful, using it uphill will slow you down. In addition to this the world is full of different speed boosts such as Enerjuice, which you can pick up and use to go faster."
Monster Harvest,Switch,2021-08-31,57,4.0,"Monster Harvest is a monster collecting and farming action RPG with a twist. Grow, collect and mutate your crops then take them into battle! Filled with places to discover and multiple ways to build your farm, get ready to craft, explore and battle across the vibrant world of Planimal Point."
AEW: Fight Forever,Switch,2023-06-29,57,4.5,"Developed by YUKE's Co, Ltd., creators of numerous, multi-million unit selling wrestling games, AEW: Fight Forever combines that nostalgic arcade-wrestler feel with innovative All Elite Wrestling finishers and tandem offensive moves. All Elite Wrestling is currently taking TNT and TBS networks by storm every week with their Rampage and Dynamite shows, featuring some of the biggest legends to enter the ring plus a stable of brand new, high-flying, AEW talent. AEW: Fight Forever brings the best of the best from that talent roster together in one game! Online co-op wrestling is going completely next level in Fight Forever with Tag Team matches that feature sequences of team maneuvers performed with simple commands. A deep career mode, wrestler customization, signature AEW arenas, and more match types than you can count, including some good ol' fashioned, unsanctioned fun, all await!

* Combines nostagic arcade wrestling feel with innovative All Elite Wrestling finishers and offensive moves.
* Talent roster combines biggest legends to enter the ring plus brand new, high-flying AEW stars!
* Single, tag-team, 3-way, 4-way, ladder, Casino Battle Royale, Falls Count Anywhere, Unsanctioned Lights Out, Exploding Barbed Wire Death and online co-op multi-player matches!
* Online co-op multi-player!
* Tag team matches feature a sequence of team maneuvers performed with simple commands.
* Deep career mode
* Wide range of customization modes: wrestler attire and appearance, move sets, entrances, teams, and arenas.
* More than 40 weapons!
* Mini-Games!
* Daily and weekly challenges!"
The Princess Guide,Switch,2019-03-26,57,4.6,"In a land torn by chaos and war, a new evil rises. Now, four princesses from four different kingdoms must learn how to lead their people to victory. Commence the Princess Knight training regimen! As an experienced knight, you will choose a princess to become your apprentice. Teach her the art of war, and push back the evil that threatens to take over the land! With your choices directly impacting the way your Princess Knight fights, The Princess Guide gives military training a whole new meaning."
Sonic Forces,Switch,2017-11-07,57,6.6,"In Eggman's greatest victory to date, the evil doctor has conquered much of the world with a mysterious new power. A resistance comprised of Sonic's friends is formed to fight back, and in the midst of the chaos and destruction, an unlikely hero will rise up to help Modern and Classic Sonic take back the world. Even these three heroes may have their work cut out for them, as Dr. Eggman has a new ally of his own..."
Calico,Switch,2020-12-15,57,6.4,"Calico is a day-in-the-life community sim game where you are given an important and adorable task: rebuild the town’s cat café and fill it with cute and cuddly creatures! You will journey to a small village filled with magical girls and other fantastical friends, where you are placed in charge of a run down cat café. Build up your café by filling it with cute furniture, fun decorations, yummy pastries, and get it bustling with animals again!

Calico is meant to make you feel all warm and fuzzy inside. The gameplay reflects that with a laid back, low stress creative environment to explore and play in."
RXN: Raijin,Switch,2017-12-14,57,tbd,
Destiny Connect: Tick-Tock Travelers,Switch,2019-10-22,57,6.1,"The town of Clocknee is celebrating the advent of a new millenium when time suddenly comes to a halt and a horde of hostile animated machines appears. It's up to a young girl named Sherry, her friend Pegreo, and Isaac, the time-traveling robot, to unravel the mystery behind the strange events. Together, they'll revisit the past and peer into the future, learning some very interesting things about their families and their peculiar town."
Hiragana Pixel Party,Switch,2017-12-16,57,2.0,"A chiptune rhythm-action game that also teaches you something. Learn to read Japanese Hiragana and Katakana characters in a fun chiptune adventure. Not just for people who want to learn Japanese, this is a game anyone can enjoy. Progress through 16 different worlds remembering patterns and repeating them in time to an all-original chip music soundtrack! Learn how to recognize the shapes and sounds of each symbol in the Hiragana and Katakana syllabaries. Learn them all and be able to easily read and pronounce Japanese words. [Nintendo]"
Kingdom Hearts Integrum Masterpiece for Cloud,Switch,2022-02-10,57,1.9,"Journey through the exciting world of KINGDOM HEARTS and follow Sora as he and his friends embark on new adventures through Disney and Pixar Worlds. Starting with KINGDOM HEARTS HD 1.5+2.5 ReMIX, the story of KINGDOM HEARTS unfolds as Sora , Donald, and Goofy battle the Heartless, making friends and having spectaular adventures along the way. The series culminates with KINGDOM HEARTS III + Re Mind, where our trio unite with iconic Disney-Pixar characters old and new to prevail against tremendous challenges and persevere against the darkness threatening their worlds. 

KINGDOM HEARTS INTEGRUM MASTERPIECE includes:

• KINGDOM HEARTS HD 1.5 + 2.5 ReMIX

• KINGDOM HEARTS HD 2.8 Final Chapter Prologue

• KINGDOM HEARTS III + Re Mind (DLC)"
Gear.Club Unlimited 2,Switch,2018-12-04,57,5.6,"On the mountainside, through a nature park, in the middle of the desert or along the coast, defend your position over the course of more than 250 races, including championships, missions and challenges. As you progress through the races, admire the growing collection of cars in your personal garage. Gear.Club Unlimited 2 has more than 50 licensed cars from the world’s most famous manufacturers, such as the Porsche 718 Boxster, 918 Spyder, 911 GT2RS, Dodge Viper, Lotus 3-Eleven or McLaren 720s."
G.I. Joe: Operation Blackout,Switch,2020-10-13,57,tbd,"YO JOE! G.I. JOE AND COBRA ARE BACK!
G.I. Joe: Operation Blackout is a team-based third-person shooter where you play as your favorite characters from Team G.I. Joe and Team Cobra. Experience the action from both sides as you help G.I. Joe restore order and lead Cobra to world domination.

G.I. JOE VS COBRA
Play with 12 of your favorite characters from both sides across 17 epic campaign story missions.

CO-OP & PVP MULTIPLAYER
Play the campaign with a friend in local co-op, or compete in 4-player PvP local matches in 4 Multiplayer Modes: Capture the Flag, Assault, King of The Hill, and Deathmatch Arena.

COMBAT TOOLS
18 awesome weapons, 36 weapon skins, 12 alternate character skins and a series of uniquely devastating ultimate abilities.

A LEGENDARY FRANCHISE
Play with 12 of your favorite characters from both sides across 17 epic campaign story missions."
Worms Rumble,Switch,2021-06-23,57,6.4,"Worms Rumble is Worms like you've never played it before, with intense, real-time, arena-based 32 player cross-platform combat. Get ready for Deathmatch and Last Worm Standing modes where you're only ever a Holy Hand Grenade away from death!"
Swords & Bones,Switch,2022-02-04,57,tbd,"Swords & Bones inherits the spirit of the great 16-bit classics from the 80s and 90s, enriching the game experience with modern mechanics! Undead hordes and demons await you in this epic adventure! 

Fight through scenarios filled to the brim with monsters, skeletons, and traps.

Earn coins to buy power-ups, and collect every Heroes' Trophy to obtain an extra challenge.

Face a compelling adventure in a dark-tinted fantasy setting, inspired by timeless classics as Ghosts 'n Goblins and Castlevania!"
Papertris,Switch,2023-03-30,57,tbd,"Papertris is a fast and exciting arcade puzzle game that combines classic gameplay with fresh new features.

Papertris is an interesting and fun arcade puzzle game in which colored cubes dissolve in all 6 possible directions and you decide where to place your cubes.

In addition, there are also power cubes and numerous possible combinations in a classic but modern and lovingly hand-painted game."
THE HOUSE OF THE DEAD: Remake,Switch,2022-04-07,57,7.5,"Nobody leaves here alive!

The House of the Dead: Remake is a remade version of the game introduced in 1997 in arcade platform. A classic arcade rail-shooter receives a whole new entourage and gameplay changes to suit modern gaming standards.

* Hordes of the undead monstrosities in a fast-paced rail-shooter. 
* True to the original gameplay. 
* Well know arcade classic with modern graphics and controls. 
* Multiple endings."
Astro Bears Party,Switch,2017-09-28,57,6.8,"Astro Bears Party is an easy-to-learn, hard-to-master game about running around a planet and avoiding each other's Magical Beary Ribbons. Jump and hover over Ribbons using a jetpack. Perform dashes to threaten your opponents. Be the last Bear standing. Choose one of 4 Bears with different playstyles and battle between 2-4 players. Take a challenge in single player mode and beat your own record in Jetfish Hunting. [Nintendo]"
Iro Hero,Switch,2018-06-07,57,tbd,"Iro Hero is a vertical shoot 'em up with beautiful pixel art graphics inspired by many old-school classics. Staged across 9 action-packed levels, Iro Hero features a unique and fresh approach to the popular color polarity mechanic, with interactive level elements, color zones, reflective surfaces and much more. Encounter 10 different types of enemies with over a hundred different behaviors, and defeat 10 final bosses in the vein of classic arcade games. Unlock special skills throughout the game to help you land a final blow or escape from desperate situations."
Lila's Sky Ark,Switch,2022-04-21,57,tbd,"Lila’s psychedelic world is in grave danger. Help her and her eccentric friends stop the Conductor’s minions from destroying all things musical and magical in this meditative action-adventure game. Explore this dark yet groovy world as you unravel the poetic mystery that is Lila’s story. Discover secrets, solve puzzles, and battle bizarre beasts and punishing bosses as you attempt to unite the Spirits and save the mysterious Sky Island from ruin. Along the way, hunt down alchemy recipes to unlock new weapons. Battle enemies with rocks, Titan Eyes, cluster bombs, and anything else you can throw at them as you wander this music-inspired pixel dreamscape during Lila’s strange yet beautiful journey."
Paper Cut Mansion,Switch,2022-12-05,57,tbd,"Paper Cut Mansion is a roguelite horror set in a papercraft world.

Play as Toby, a police detective arriving at a mysterious old mansion. Explore the mansion floor by floor as you seek to unravel the story behind this bizarre place, with each run giving you the opportunity to collect another piece of evidence to be added onto your Evidence Board. The Mansion also hosts a mysterious cast of characters who may help or hinder your progress on each run..."
Splatter - Zombiecalypse Now,Switch,2022-10-07,57,tbd,"Splatter is a first-person fever dream where you blast constantly-adapting enemies into neon sprays of pulp and slime. Lose yourself in a digital mindscape constructed by four administrators and built for violence, simultaneously surreal yet familiar.
Overcome hordes of creatures that learn from your victories. Your tools and your wits are your weapons, so blast enemies with your finger guns, chug back cans of energy drinks, and maintain sanity.
To survive, you must execute radical feats of human ingenuity:
·  Explore a variety of far out environments
·  Experiment with an extensive arsenal of finger guns
·  Shoot, slap, and slurp your way through waves of enemies in a blaze of giblets and rainbow fluids
·  Paint the whole level with gore where blood is persistent and physically simulated
·  Watch as colors shift and the level shakes to the beat of the music
·  Experience dynamic challenges as enemies learn from your behavior
·  Embrace an adaptive soundtrack that changes to match your performance
·  Enable difficulty hacks to ensure that your gameplay experience is perfectly tailored to you"
Wrestling Empire,Switch,2021-01-11,57,8.3,"Recalling the genre's 64-bit heyday, this is wrestling that puts the fun first - filling the ring with as many wrestlers as you can handle and letting them loose with freestyle animation where anything could happen at any moment. Design matches before your very eyes with the intuitive setup process, and tag in up to 4 controllers at ANY time for old school multiplayer. Or create your own star and embark on a career to encounter up to 350 opponents across 10 different rosters in an endless schedule of possibilities. Make the right moves backstage as well as in the ring to fight for your worth and retire with a career worth remembering. Just when you think you've seen it all, you can even save your changes to each character to make the world your own and never get bored of wrestling again."
Pumped BMX Pro,Switch,2019-02-07,56,tbd,"Pumped BMX Pro puts you back on the seat for another high adrenaline, fast-paced trickathon where chaining massive combos could put you at the number one spot on the global leaderboards. Pump your way through 60 levels of ever increasing difficulty, making sure you’re racking up those platinum medals by completing Trick Challenges along the way. Choose from 15 riders with predesigned bikes, or get creative and design your own in the easy to use bike designer."
The Hong Kong Massacre,Switch,2020-12-26,56,7.2,"Blast your way through the streets of Hong Kong in a fast-paced, top-down shooter.

Inspired by classic action movies, The Hong Kong Massacre places you at the center of a hard-boiled revenge story, filled with brutal, cinematic shootouts and vivid underworld locations.

Take on the role of a former police detective bent on exacting vengeance for his partner's murder and use of a mixture of raw firepower, slow-motion, and dive/dodge mechanics to tear your way through the criminal ranks.

Dive through windows or dodge behind cover - every shot is lethal, so stay aware of your surroundings and exploit the environment however you can.

When the heat is on, you can slow down time and plan for the next move. Avoiding bullets whilst taking out enemies is crucial for survival - but beware, your slow-motion ability is limited: plan fast, think ahead and bring down the bad guys unscathed.

Each level features a range of challenges, allowing you to unlock new weapons as you progress, trading bullets from restaurants to rooftops across a moody, crime-riddled city."
Warplanes: WW2 Dogfight,Switch,2019-02-21,56,5.2,"In Warplanes: WW2 Dogfight players get the chance to take a seat at the controls of a historical airplane and feel the power of its engines and experience the rush of adrenaline flowing through their veins while facing an enemy plane up in the air. In each of the campaigns for Great Britain, USSR, and Germany, gamers will be able to test their flying skills during deadly encounters with enemy fighters: protecting ground structures from bombers, fighting over the sea to weaken enemy navy, or piloting bombers to destroy strategic targets. Players with a tactical approach will also be able to build a base – by constructing additional hangars and supporting structures and then ensuring their safety by building anti-aircraft artillery and barrage balloons."
Body of Evidence,Switch,2020-12-17,56,tbd,"Become a dead body disposal specialist. As a ""cleaner"" you need to get rid of the body and make sure there is no evidence left behind. Remember, you're on a clock. Think fast, use proper tools, and don't mess up leave one smear of blood and you're in trouble."
House Flipper,Switch,2020-06-12,56,7.1,"House Flipper is a unique chance to become a one-man renovation crew. Buy, repair and remodel devastated houses. Give them a second life and sell them at a profit!

What you’ve got at your disposal is a set of tools and parts. Use them to hammer, drill, nail and screw things together, and do whatever is necessary to fit, fix or clean up stuff.

Experiment with interior designs and decorating styles you like. Decorate and furnish interiors with hundreds of unique items that you’re free to choose from. Express yourself!

Do you love interior design and want to fill up empty rooms using your favorite style? You can buy an empty apartment and furnish it. Do you prefer things only engineers would understand? You can focus on repair and installations. Are you an expert on the ""small move, big change"" approach? You can buy a decent house and make it perfect by adding some style and fixing stuff."
Mechanic Battle,Switch,2022-05-25,56,tbd,"Let the race for the title of the best car mechanic begin!

Pick up your tools and work your magic in order to bring old, rusty wrecks back to their former glory.

Hours of blood, sweat, customising, and repairs will allow you to create the ultimate beast of a vehicle, capable of facing the rest of the best in a series of gruelling races!

Features:

• Repair
Buy and repair your favourite vehicles - from the petite Tiny to the luxurious Vette! Change the engine, add some nitro, reduce weight, and much more.

• Customization
Add some personality to your ride! Woo the judges with a splash of colour, some cool decals or brand new rims and spoilers.

• Tuning
Play around with various settings that will influence your car’s performance. Adjust gear ratios, change the size of the turbocharger, balance the brake strength and find the perfect balance for your driving style.

• Race
After everything’s ready and you're ready to go, take your car for the final drive at the Mechanic Battle Tournament. Race against other drivers, take part in an elimination challenge or push your speed limits during hot laps - all for that sweet, sweet money and even better cars!"
Neverwinter Nights: Enhanced Edition,Switch,2019-12-03,56,4.6,"Neverwinter Nights: Enhanced Edition adds all-new enhanced features to the playable content of Neverwinter Nights Diamond Edition.

Slink through the shadows as a deadly half-elven rogue, wield fearsome magics as a powerful gnomish sorcerer, vanquish your foes as an armor-clad dwarven paladin... whatever hero you create, incredible adventures await.

Discover magic, wonder, and danger at every turn on your own or with friends in these classic Dungeons & Dragons adventures.

Enhanced Features:
- Mobile Play: A new virtual joystick and context sensitive button makes gameplay easy
- Improved Display: Featuring a new re-engineered UI for tablet and phone play. Portrait, combat bar, inventory, and other UI elements adjust in size based on device resolution, and can be scaled to your liking.
- Advanced Graphics Options: Pixel shaders and post-processing effects make for crisper, cleaner visuals. Enable contrast, vibrance, and depth of field options as preferred.
- Community Endorsed: Original developers have teamed with key members of the Neverwinter Nights community to curate important fan-requested improvements to support players, storytellers, and modders. 
- Backwards Compatibility: Works with save games, modules, and mods from the original Neverwinter Nights. A galaxy of community created content awaits.
- Cross-Platform Multiplayer: Experience vast persistent worlds and game online with friends playing on mobile or desktop.

All the playable content of Neverwinter Nights Diamond Edition:
- The original Neverwinter Nights campaign: Find yourself at the center of intrigue, betrayal, and dark magic in Neverwinter Nights. Journey through dangerous cities, monster filled dungeons and deep into uncharted wilderness in search of the cure for a cursed plague ravaging the city of Neverwinter. 

Two expansion packs: 
- Shadows of Undrentide: Another adventure begins in Shadows of Undrentide! Charged by your master to recover four ancient artifacts, travel from the Silver Marches to unravel mysteries of a long-dead magical civilization. 
- Hordes of the Underdark: Continue the adventure started in Shadows of Undrentide and journey into the ever-more bizarre and hostile depths of Undermountain to challenge a gathering evil."
Mable & The Wood,Switch,2019-10-10,56,tbd,"Mable & The Wood is a Metroidvania where you can take the form of the bosses that you kill, changing how you're able to explore the interconnected world. It's also a Metroidvania where you don't have to kill anyone. The strange cult that resurrected you speak of an ancient prophecy that says you will hunt down the great beasts, take their shape, and use their powers to save this dying world. But what if they're wrong? The prophecy is old, and words lose their meaning with time... When the world is falling apart around you, what will you do? In Mable & The Wood, it's up to you to make that choice. You don't have to kill anyone, but you might kill everyone."
Farming Simulator 23: Nintendo Switch Edition,Switch,2023-05-23,56,tbd,"Grow crops, grow your agricultural empire! Become a modern farmer to operate more than 100 authentic machines by Case IH, CLAAS, DEUTZ-FAHR, Fendt, John Deere, KRONE, Massey Ferguson, New Holland, Valtra & many other acclaimed manufacturers from around the world - offering a wide range of farming activities. Choose what kind of farmer you want to be! Operate realistic tractors, harvesters, field sprayers, and more
Cultivate fields with a variety of crops, or harvest grapes and olives on the hillside
Start logging with heavy forestry equipment
Establish production chains and use powerful trucks for transport
Tend to farm animals like cows, sheep, and now: chickens!
Enjoy tons of possibilities on two new maps, including collectibles
New gameplay features also introduce plowing and weeding
A tutorial mode, AI helper & a new autoload feature for logs/pallets assist you on your farm

There’s a lot more to do after plowing, removing weeds, harvesting crops, or collecting eggs from chicken coops: Produce valuable goods made from your harvest to expand your flourishing business with new factories and production chains!"
Deadly Premonition 2: A Blessing in Disguise,Switch,2020-07-10,56,5.5,"In the year 2005, FBI agent York visits Le Carré, a small town in New Orleans where he encounters a mysterious serial murder case alongside his ""friend"" Zach. Produced by the original creator team. The story takes place in a small town in New Orleans which was created based on research and interviews."
TorqueL: Physics Modified Edition,Switch,2018-02-15,56,tbd,"Torque up! Hat on!

Roll, tumble and extend to get over magma, high walls, and myriad other obstacles in this puzzle game.

TorqueL is a unique 2D 'rolling' & 'extend' platformer/action/puzzle game. Including a total of 50 chambers, and 7 basic routes.

Can you discover it all?"
Wanderjahr TryAgainOrWalkAway,Switch,2018-02-15,56,tbd,"101 years ago, that's when we found it. The Universal Source Code. It's the source code to all that has existed, and all that ever will. And as we came to understand it, we sought to change it, to recreate a world free of evil and malevolence. A world that will finally know peace. To this end, we have conquered countless impossibilities. We are only two weeks away from the final phase. But then...

Featuring a new battle system blending RPG and strategy, a style of Japanese animation graphic and the unforgettable story. Wanderjahr delivers the next step of real-indie games."
Solar Flux,Switch,2018-12-11,56,tbd,
The LEGO Movie 2 Videogame,Switch,2019-03-26,56,5.7,"The alien monster invaders have left Bricksburg in ruins. It is now up to Emmet and a host of heroic characters to go beyond their world and save their friends from the strange inhabitants of the Systar System. Players can journey into outer space, discover new worlds, and test their Master Building skills."
Dodo Peak,Switch,2020-07-31,56,tbd,"You’ll have to grab coins, dodge sneaky snakes, steer clear of malevolent monkeys, snatch power-ups, and compete for stage-clear times along the way. The more baby dodos you save, the longer your marching line grows (herding a conga of dodos is never easy). Players will need to think quickly and be strategic for every move they make, they risk losing the seriously cute baby dodos and nobody wants that on their conscience."
Five Dates,Switch,2020-11-17,56,tbd,"Five Dates is a completely live-action, interactive romantic comedy. The plot follows Vinny, a millennial from London, joins a dating app for the first time while living in lockdown. From a choice of five interested women, the player can control who Vinny video dates and how he interacts with their very different personalities. The interactive story unfolds in a multitude of different directions, each exploring whether compatibility, chemistry and connection are still possible in a world where physical touch is no longer an option. Five Dates is a fast-turnaround rom-com project that has been conceptualized and developed during lockdown. Mandip Gill, who played Doctor Who’s companion in the last two series of the long-running UK show, is joined by Georgia Hirst (Vikings), Marisa Abela (who is a lead in Lena Dunham’s upcoming BBC project Industry), Taheen Modak (co-lead in Maisie Williams’ new Sky show Two Weeks To Live), and Sinead Harnett (UK singer/influencer) in the cast."
Monster Jam Steel Titans 2,Switch,2021-03-02,56,tbd,"Monster Jam Steel Titans 2 features more fan-favorite trucks in brand new Monster Jam worlds. Brand new online multiplayer modes, 38 trucks to choose from and five new outdoor worlds! Drivers train at Camp Crushmore and compete in authentic stadiums to become the ultimate champion. Truck roster features 38 of the greatest trucks in Monster Jam history, including Higher Education, Sparkle Smash and Grave Digger. Five all-new Monster Jam Worlds that expand the Monster Jam universe! Explore and uncover Monster Jam secrets. Compete just like the pros in 12 authentic stadiums and game modes inspired by the real-world shows."
Rise of the Slime,Switch,2021-05-20,56,tbd,"You are the hero that no one saw coming. Help Slime defy the odds by playing insanely powerful cards in this charming and strategic deckbuilding adventure.

Rise of the Slime is a roguelite like no other, mixing deep and tactical deckbuilder gameplay with the chill vibes of a side-scrolling adventure."
Date Night Bowling,Switch,2021-11-26,56,tbd,"You're out at your local bowling alley for a dating event, so strike up a conversation, hop over to the bowling lanes, and try your best to make a good first impression. Play things right and you might just find your soulmate! To win over your date, you'll rely not only on your bowling skills, but also on your ability to tell well-timed jokes, throw popcorn into their mouth, give the perfect shoulder rub, and more!"
Valthirian Arc: Hero School Story,Switch,2018-10-02,56,6.0,"BECOME THE GREATEST PRINCIPAL - Oversee the development of your hero school, build structures, upgrade facilities, and manage the day-to-day activities of your students. DEVELOP YOUR STUDENTS - Train your warrior, mage, and ranger students to hone their abilities and unlock powerful sub-classes such as paladin, scholar, harlequin and more."
Fin and the Ancient Mystery,Switch,2019-09-03,56,tbd,"Fin must unravel the mysteries of the Clan and find hidden crystal artifacts to protect the world from the ancient Destroyer.  The hero will face everything - from tragedy and betrayal to new friends and an incredible adventure! Fin cannot tell his friends and his foes apart until he meets them himself. This 2D adventure game will give you a chance both to brandish a sword and put your brain to good use. Not only will you have to fight for dear life, but also solve entertaining puzzles to stay alive. You will ecounter interesting quests, and it will take all your wits to get to the next Metroidvania level. Don't forget to grind some levels to be stronger and tougher."
Everybody 1-2-Switch!,Switch,2023-06-30,56,5.4,"Wanna party? Break out the Nintendo Switch™ system and laugh it up at your next game night! Mix up your next get-together with the Everybody 1-2-Switch!™ game. Grab some Joy-Con™ controllers* or smart devices** for team-based games that are easy to set up and feature everything from balloons to aliens, and more! People at your next party can get moving and show off their teamwork in this multiplayer mashup.

A mix of games and modes to keep you on your toes!

Use Joy-Con controllers or smart devices, team up, and let the games begin. Split into teams and see which group can win a certain number of games first. Many games have several variations that change up the rules or add extra challenge!"
Super Destronaut DX,Switch,2018-07-13,56,tbd,"A retro space shooter that pits you against a decided enemy: a scoreboard. With multiple modes and high-scores that can be attained by yourself and players all over the globe, this is a game that will put you on the path of achieving a score as high as you can possibly muster. If you are a fan of old-school shooters, you may feel right at home."
WWE 2K Battlegrounds,Switch,2020-09-18,56,4.3,"Brawl without limits. Featuring over 70 WWE Superstars and Legends, take your favorites into battle with unrestrained, unhinged, and in-your-face pandemonium. It's your Battleground! Make WWE 2K Games games BATTLEGROUNDS your own with tons of customizable parts as you create, customize, and edit your own original created characters and BATTLEGROUNDS. Loads of match types wage war in a wide variety of your favorite match types with fun, new twists, including steel Cage, royal rumble, Fatal four way and the all-new BATTLEGROUNDS challenge. Local and online battles! Compete in online tournaments or stake your claim as King of the Battleground and survive the online melee against players from around the world! Plus, battle it out in local multiplayer and dominate your friends."
RollerCoaster Tycoon Adventures,Switch,2018-12-13,56,4.8,"RollerCoaster Tycoon Adventures brings the legendary RollerCoaster Tycoon series into the next generation -- combining classic RCT gameplay with the modernized user experience of the critically acclaimed mobile title RollerCoaster Tycoon Touch, all customized for the unique features of the Nintendo Switch. Build your entertainment empire in three distinct game modes -- classic Campaign, tricky Scenarios, and the open Sandbox. Over 200 wonderfully wacky rides, restaurants, shops and decorations ensure parks burst with action, and the intuitive coaster builder lets you create wild, death-defying coasters with ease. Play it on your TV or on-the-go -- it's never been so easy to become a RollerCoaster Tycoon!"
Bob Help Them,Switch,2021-03-11,56,tbd,"A highly relaxing timer-based game where you help NPCs with their daily chores.

Bob Help Them is a timer-based game, where your goal is to help all NPC's, gathering resources, cooking food, fishing, and chopping wood before the timer ends. Enjoy the calming countryside while supporting craftsmen with their daily chores.

In Bob Help Them you can:
▪ Become a completionist. Finish 35 levels, help 6 NPCs, and collect 105 stars!
▪ Strategize. Learn who to help first, or how to sequence your activities to be as effective as possible.
▪ Bake. Cook a lovely pie from the freshly harvested fruit.
▪ Mine. Use a pickaxe to acquire stone, iron, or gold.
▪ Smelt. A nearby Forger needs your support. Take iron nuggets and turn them into a shiny ingot.
▪ Chop. Grab an axe and gather wood for Lumberjack.
▪ Fish. Find the closest pond and cast a fishing rod.
▪ Fry. Collect eggs from the chicken coop and fry them over the campfire so Chef can prepare a perfect meal.
▪ Harvest. Does the Farmer need some apples? Pick them from a tree and lighten up his day.
▪ Pet doggos. Yes, that’s one of your tasks, and it’s highly satisfying too.
▪ Catch the “One more level syndrome”. The simple and solid game design will draw you in.
▪ Chill. Operating under time pressure is usually associated with stress, in Bob Help Them it is quite the opposite. Cheerful music and being an important member of a small community sparks a relaxing atmosphere into the game"
Close to the Sun,Switch,2019-10-29,55,5.3,"It’s 1897. Deep in international waters, the Helios stands still. Dark clouds loom overhead as unforgiving waves crash against the hull. Colossal effigies of gold, decorated with magnificent finery, stretch as far as the eye can see. Born of Nikola Tesla’s vision, the Helios serves as a haven for the greatest scientific minds. An unbound utopia for research, independent from state and isolated from the gaze of society. Free to push the boundaries of matter and time. Journalist Rose Archer steps aboard the Helios in search of her sister Ada. She quickly discovers not all is as it seems. Grand halls stand empty. The stench of rotting flesh lingers in the air. Silence. A single word is painted across the entrance… QUARANTINE!"
Othello,Switch,2017-03-23,55,6.3,"The well-acclaimed board game for all ages, Othello, is now on Nintendo Switch! Play in the comfort of your home or outside, and play in a style that suits you best!

A total of 16 levels of computer AI difficulty are available for single-player modes! Hints on where the stones can be placed, and displays to show which tiles will be flipped in this move are also available to help new players understand the game better!

Two-player mode is also available! Both players can play together on one Nintendo Switch by simply sharing the Joy-Con, or using the touch screen!

Do play with your family and friends!"
R.B.I. Baseball 20,Switch,2020-03-17,55,7.4,"Legends. Start. Here. Unleash greatness with your MLB crew in R.B.I. Baseball 20. R.B.I. 20 redefines arcade baseball action with major advancements & improvements.

    All-New Controls: Choose pitch types based on real pitcher data, power up to swing for the fences or play it safe for contact & streamlined base running controls
    Pitcher’s Perspective: Brand new broadcast-inspired Pitching Camera gives you a new perspective when delivering pitches
    Massive Player Model Improvements: Revamped hair & added more details including eye black, pine tar on helmets & dirt & grass stains after dives & slides"
Solo: Islands of the Heart,Switch,2019-08-01,55,tbd,"Love is a universal feeling, but each of us experiences it in a different way. Solo – Islands of the Heart explores the theme of love in an introspective way, allowing players to identify and reflect on their own experiences. The world is divided into archipelagos, with each island representing a unique puzzle. Solving puzzles will award the player with a Sleeping Totem, awakening them to answer a question about love and relationships. As with love, most puzzles have no unique solution. Using boxes, each with different properties and behaviors, players can build their own paths to the Sleeping Totems on each island. Nature and contemplation are also a huge part of Solo: pull out your camera and capture the moment, play the guitar, feed the animals or just sit on a bench and think."
Half Past Fate: Romantic Distancing,Switch,2021-02-14,55,tbd,"Finding true love is hard enough when it’s in person. When a pandemic puts the lockdown on a blooming relationship, will the new couple keep the romance alive, or will distance pull them apart? Cozy up with their quarantine story and see if they’ll find a way to stay connected in the weirdest of times in this new episode of the Half Past Fate story.

Features:
- Learn to love from afar through the charismatic 3D pixel-art style of Half Past Fate
- Enjoy a charming and honest slice-of-life story set in all-too-familiar circumstances
- Play from both sides of the new relationship and see how each of your lives have changed
- Judge (or admire) each other’s home decor, peculiar roommates, and musical tastes
- Explore in endearing detail the intimate environs of each other’s quarantined lives
- Maybe figure out what the heck “defragging” does"
Soccer Story,Switch,2022-11-29,55,tbd,"It's been a year since The Calamity tore apart the very foundations of soccer as we know it, and since then, Soccer Inc. has made dang well sure that not a soul has been allowed to even look at a soccer ball, let alone kick it.

Soccer may have been banned across the world... but now there is hope! A magical soccer ball has chosen you, our Savior of Soccer!

Soccer Story is a physics-driven adventure RPG, where every problem can be solved with your trusty magic ball. Along the way, you'll need to best bad guys in 1v1s, compete in a range of different sports (with your soccer ball, of course), and sometimes use your brain just as much as your balls

In a world that has long forgotten The Beautiful Game, can you remind them why soccer is top of the table, and best the most formidable teams, including the local toddlers and a group of sharks?"
